filmLabel,cost,boxOffice,currencyCode,wikiPageID,costBoxOfficeMultiplier
Harley Davidson and the Marlboro Man,23000000.0,7434726.0,USD,2037842,0.32324895652173913
Harry Brown,7300000.0,10371451.0,USD,1231459,1.4207467123287671
Harry Potter and the Chamber of Secrets,100000000.0,879793867.0,USD,163234,8.79793867
Harry Potter and the Deathly Hallows – Part 1,250000000.0,976536918.0,USD,9834441,3.906147672
Harry Potter and the Deathly Hallows – Part 2,250000000.0,1341511219.0,USD,31941988,5.366044876
Harry Potter and the Goblet of Fire,150000000.0,895921036.0,USD,259128,5.9728069066666665
Harry Potter and the Half-Blood Prince,250000000.0,933959197.0,USD,2270723,3.735836788
Harry Potter and the Order of the Phoenix,150000000.0,941676843.0,USD,156489,6.27784562
Harry Potter and the Philosopher's Stone,125000000.0,978087613.0,USD,48648,7.824700904
Harvie and the Magic Museum,6500000.0,28936449.0,USD,68068565,4.451761384615384
He's Just Not That Into You,40000000.0,178000000.0,USD,4482733,4.45
Head of State,22.444685328062235,24625862.398775745,USD,8371889,1097180.1136363635
Heartbreaker,9302822.925577417,43840889.64927288,USD,1113891,4.712643678160919
Heartbreakers,35000000.0,57756408.0,USD,22143331,1.6501830857142856
Hearts in Atlantis,31000000.0,30900000.0,USD,64011,0.9967741935483871
Heat,60000000.0,187436818.0,USD,19593167,3.123946966666667
Heathers,3000000.0,1108462.0,USD,13901,0.36948733333333333
Heatwave,637633.1059108588,170248.0392781993,USD,40063811,0.267
Heaven's Gate,44000000.0,3484331.0,USD,28126564,0.07918934090909091
Hedwig and the Angry Inch,6000000.0,3660081.0,USD,298871,0.6100135
Heist,22000000.0,1867456.0,USD,1022198,0.08488436363636363
Heli,1000000.0,367872.0,USD,6083831,0.367872
Hell Night,1400000.0,2300000.0,USD,4083283,1.6428571428571428
Hell and High Water,1870000.0,2700000.0,USD,15698296,1.4438502673796791
Hell in the Pacific,4150000.0,3230000.0,USD,1194122,0.7783132530120482
Hell or High Water,12000000.0,35000000.0,USD,19883767,2.9166666666666665
Hell's Angels,3950000.0,8000000.0,USD,151677,2.0253164556962027
Hellbound: Hellraiser II,2500000.0,12100000.0,USD,3745287,4.84
Hellboy,66000000.0,99378985.0,USD,506685,1.505742196969697
Hellboy II: The Golden Army,85000000.0,168319243.0,USD,5292154,1.9802263882352942
Hellraiser,1000000.0,14564027.0,USD,71975,14.564027
Her,23000000.0,48800000.0,USD,839716,2.121739130434783
Hercules,100000000.0,244819862.0,USD,13770,2.44819862
Here's the Deal,1924721.984602224,199548.75962360992,USD,70882096,0.10367666666666667
Hermano,4273248.0,1610864.0,USD,12120040,0.3769647818240364
Hichki,2401787.8909059907,25855246.645602986,USD,53345230,10.764999999999999
Hidalgo: La historia jamás contada,4500000.0,3077143.0,USD,71917869,0.6838095555555556
Hidden Figures,25000000.0,235956898.0,USD,49955849,9.43827592
High Fidelity,30000000.0,47126295.0,USD,16820953,1.5708765
High Life,8554319.931565441,2961672.369546621,USD,3868090,0.34621949999999996
High Sierra,491000.0,1489000.0,USD,7921557,3.0325865580448066
High and Low,1516518.1797561967,3034355.0709730512,USD,25796656,2.0008695652173913
His Hour,197000.0,595000.0,USD,14198166,3.020304568527919
Hit,15000.0,129589.0,USD,262029,8.639266666666666
Hitman,24000000.0,99965792.0,USD,21372975,4.165241333333333
Hobbs & Shaw,200000000.0,759056935.0,USD,55632122,3.795284675
Hobo with a Shotgun,3000000.0,748453.0,USD,27116963,0.24948433333333334
Hollywoodland,28000000.0,16792724.0,USD,4066047,0.5997401428571428
Holmes & Watson,42000000.0,40466970.0,USD,51350614,0.9634992857142857
Home,1412091.8511437944,49027.18819925703,USD,249429,0.034719546153846155
Home Alone,18000000.0,476684675.0,USD,216072,26.482481944444444
Home Alone 2: Lost in New York,18000000.0,358994850.0,USD,294998,19.944158333333334
Home Alone 3,32000000.0,79082515.0,USD,695249,2.47132859375
Honey,18000000.0,58000000.0,USD,14361,3.2222222222222223
Hoop Dreams,700000.0,11800000.0,USD,351266,16.857142857142858
Hostiles,28252680.382497825,25789626.19530571,USD,6769031,0.9128205128205129
Hot Fuzz,16000000.0,80743363.0,USD,3006708,5.0464601875
Hot Rod,25000000.0,14353654.0,USD,1348812,0.57414616
Hotel Transylvania 3: Summer Vacation,65000000.0,528583774.0,USD,48446796,8.132058061538462
Hours,4000000.0,801983.0,USD,55989447,0.20049575
House,3000000.0,22144631.0,USD,13590,7.3815436666666665
House of Wax,1000000.0,23750000.0,USD,1814395,23.75
House on Haunted Hill,200000.0,2500000.0,USD,628843,12.5
How Green Was My Valley,800000.0,2400000.0,USD,42673,3.0
How Vitka Chesnok Drove Lyokha Shtyr to the House for Disabled,271556.12521996046,54846.46216680064,USD,59807502,0.201971
How to Lose Friends & Alienate People,28000000.0,19100000.0,USD,12342666,0.6821428571428572
How to Marry a Millionaire,1900000.0,8000000.0,USD,911882,4.2105263157894735
Howard the Duck,37000000.0,37962774.0,USD,462670,1.026020918918919
Hud,2350000.0,10000000.0,USD,70916,4.25531914893617
Hunter Killer,40000000.0,29300000.0,USD,2258975,0.7325
I Am Losing Weight,952066.2922812888,6881504.920596989,USD,56885915,7.227968237493112
I Am Not Your Negro,1000000.0,6200000.0,USD,51708233,6.2
I Am Sam,22000000.0,97818139.0,USD,171628,4.4462790454545456
I Can Quit Whenever I Want,4384088.964927288,12605825.491873397,USD,43225116,2.8753580487804884
I Come in Peace,7000000.0,4348368.0,USD,9963622,0.6211954285714286
I Feel Pretty,32000000.0,66900000.0,USD,5340281,2.090625
I Hate Summer,13000000.0,8926071.0,USD,64560679,0.6866208461538461
I Married a Strange Person!,250000.0,206272.0,USD,4175289,0.825088
I Murder Seriously,2500000.0,3025260.0,USD,-1,1.210104
I Saw the Devil,6000000.0,12966357.0,USD,28327465,2.1610595
I Think I Love My Wife,11000000.0,13196245.0,USD,7200857,1.1996586363636363
I'd Receive the Worst News from Your Beautiful Lips,814946.1116883646,109728.01173522402,USD,42779303,0.1346445
"I'm a Cyborg, But That's OK",3000000.0,4642401.0,USD,8636654,1.547467
"I, Robot",120000000.0,353133898.0,USD,14545,2.942782483333333
"I, Tonya",11000000.0,18844022.0,USD,52893564,1.713092909090909
Ice,1629336.7513197628,16221325.454584954,USD,14946,9.955784426666668
Ice Station Zebra,9000000.0,4600000.0,USD,8641297,0.5111111111111111
Idiocracy,2400000.0,495303.0,USD,2600144,0.20637625
Immortals,75000000.0,226904017.0,USD,277281,3.025386893333333
Impulse,10000000.0,2773433.0,USD,1619795,0.2773433
In Bruges,15000000.0,39628029.0,USD,9541497,2.6418686
In Case of Adversity,750000.0,2500000.0,USD,24817379,3.3333333333333335
In Old Chicago,1800000.0,2500000.0,USD,61527,1.3888888888888888
In Order of Disappearance,2703019.2725274134,81491.16563201096,USD,41683146,0.0301482
In Time,40000000.0,173900000.0,USD,29446866,4.3475
In the House,9837467.921300257,19514355.21813516,USD,3138054,1.9836766304347828
In the Line of Fire,40000000.0,176997168.0,USD,676054,4.4249292
In the Pit,500000.0,194258.0,USD,7367155,0.388516
Inadequate people,100000.0,621262.0,USD,54877299,6.21262
Incarnate,5000000.0,6341855.0,USD,230951,1.268371
Incendies,6800000.0,16025025.0,USD,28862784,2.356621323529412
Inception,160000000.0,836848102.0,USD,23270459,5.2303006375
Independence Day,75000000.0,817400891.0,USD,23608240,10.898678546666666
Independence Day: Resurgence,165000000.0,389681935.0,USD,44523855,2.3617086969696968
Indiana Jones and the Kingdom of the Crystal Skull,185000000.0,790653942.0,USD,1252914,4.273805091891892
Indiana Jones and the Last Crusade,48000000.0,474200000.0,USD,51888,9.879166666666666
Indiana Jones and the Temple of Doom,28000000.0,333100000.0,USD,81503,11.896428571428572
Inglourious Basterds,70000000.0,321457747.0,USD,633052,4.592253528571429
Initial D,12000000.0,10793051.0,USD,345106,0.8994209166666667
Innerspace,27000000.0,42000000.0,USD,685832,1.5555555555555556
Inside Deep Throat,2000000.0,709832.0,USD,1467021,0.354916
Insidious,1500000.0,97009150.0,USD,30968321,64.67276666666666
Insomnia,46000000.0,113714830.0,USD,50798,2.4720615217391306
Instructions Not Included,5000000.0,99099976.0,USD,40421104,19.8199952
Interstellar,165000000.0,701729206.0,USD,373292,4.252904278787879
Interview with the Vampire,60000000.0,223700000.0,USD,79120,3.7283333333333335
Invasion of the Body Snatchers,3500000.0,24946533.0,USD,74394,7.127580857142857
Invitation,1020000.0,1455000.0,USD,20131029,1.4264705882352942
Ip Man,11715578.0,22108789.0,USD,158664,1.887127463962939
Irma Vep,1497005.988023952,312275.4491017964,USD,326124,0.20859999999999998
Iron Man,140000000.0,585366247.0,USD,67055,4.181187478571428
Iron Man 2,200000000.0,623933331.0,USD,22144721,3.119666655
Iron Man 3,200000000.0,1214811252.0,USD,22144990,6.07405626
Iron Sky,8019674.935842601,8698707.228400342,USD,11036762,1.0846708
It,35000000.0,701842551.0,USD,74821,20.052644314285715
It Comes at Night,5000000.0,8500000.0,USD,51625807,1.7
It Snows in Benidorm,4491017.964071856,346406.11633875105,USD,63241719,0.07713309523809524
"It's a Mad, Mad, Mad, Mad World",9400000.0,30000000.0,USD,18952889,3.1914893617021276
It's a Wonderful Life,3180000.0,8224626.0,USD,60164,2.5863603773584907
It's for Your Own Good,2887082.976903336,10197023.096663814,USD,55545063,3.5319466666666663
It: Chapter Two,180000000.0,473122525.0,USD,,2.6284584722222224
J. Edgar,35000000.0,84600000.0,USD,30201005,2.4171428571428573
Jack Reacher,60000000.0,218340595.0,USD,1688882,3.6390099166666667
Jack Reacher: Never Go Back,60000000.0,161484189.0,USD,46787898,2.69140315
Jack and Jill,79000000.0,149600000.0,USD,431813,1.8936708860759495
Jackie,9000000.0,22700000.0,USD,25144283,2.522222222222222
Jackie Brown,12000000.0,72000000.0,USD,394792,6.0
Jason Bourne,120000000.0,415484914.0,USD,902251,3.4623742833333333
Jaws,9000000.0,471411300.0,USD,1350252,52.37903333333333
Jaws 2,30000000.0,208000000.0,USD,352795,6.933333333333334
Jaws 3-D,18000000.0,88000000.0,USD,1173339,4.888888888888889
Jay and Silent Bob Strike Back,22000000.0,33788161.0,USD,101523,1.5358255
Jennifer,1000000.0,2200000.0,USD,7638630,2.2
Jeremiah Johnson,3100000.0,44693786.0,USD,30042681,14.417350322580646
Jerry Maguire,50000000.0,273600000.0,USD,142435,5.472
Jersey Boys,40000000.0,67669013.0,USD,2864185,1.691725325
Jesus,6000000.0,4000000.0,USD,1095706,0.6666666666666666
Jingle All the Way,75000000.0,129832389.0,USD,1244836,1.73109852
Jobs,12000000.0,35931410.0,USD,1274989,2.9942841666666666
Jock the Hero Dog,15000000.0,1400000.0,USD,52346101,0.09333333333333334
Joe,4000000.0,2431443.0,USD,314044,0.60786075
John Wick,20000000.0,86081711.0,USD,53769234,4.30408555
John Wick: Chapter 2,40000000.0,171547802.0,USD,48377733,4.28869505
John Wick: Chapter 3 – Parabellum,75000000.0,327281779.0,USD,55240681,4.363757053333333
John Wick: Chapter 4,100000000.0,137817950.0,USD,61747554,1.3781795
Jojo Rabbit,14000000.0,90335025.0,USD,56973416,6.4525017857142855
Joker,55000000.0,1074458282.0,USD,6133803,19.535605127272728
Jonah Hex,47000000.0,10903312.0,USD,553821,0.23198536170212766
Joy,60000000.0,101134059.0,USD,185918,1.68556765
Judge Dredd,90000000.0,113493481.0,USD,16572,1.2610386777777778
Judgment at Nuremberg,3000000.0,10000000.0,USD,92715,3.3333333333333335
Julius Caesar,2070000.0,3920000.0,USD,15924,1.893719806763285
Jumanji,65000000.0,262800000.0,USD,3700174,4.0430769230769235
Jumanji: The Next Level,125000000.0,800059707.0,USD,56450220,6.400477656
Jumanji: Welcome to the Jungle,90000000.0,962102237.0,USD,48359197,10.690024855555556
Jungle Book,306635.59425978165,13491966.147430394,USD,1245687,44.00000000000001
Jupiter Ascending,176000000.0,183987723.0,USD,37599043,1.0453847897727273
Jurassic Park,63000000.0,1030314141.0,USD,11056991,16.354192714285713
Jurassic Park III,93000000.0,368780809.0,USD,473273,3.9653850430107527
Jurassic World,150000000.0,1670400637.0,USD,2615708,11.136004246666667
Jurassic World Dominion,165000000.0,1001978080.0,USD,56654601,6.072594424242424
Jurassic World: Fallen Kingdom,170000000.0,1310466296.0,USD,47068041,7.708625270588235
Just like Heaven,58000000.0,102854431.0,USD,24187723,1.7733522586206896
Justice League,300000000.0,657926987.0,USD,99940,2.193089956666667
K-12,5000000.0,359377.0,USD,12557833,0.0718754
K-19: The Widowmaker,100000000.0,65716126.0,USD,43307,0.65716126
Kandagar,7000000.0,14863543.0,USD,28315554,2.123363285714286
Kate & Leopold,137131.10304831015,217178.66468588408,USD,594240,1.5837301666666668
Katy Perry: Part of Me,13000000.0,32726956.0,USD,35001111,2.517458153846154
Kedi,1000000.0,5037923.0,USD,25268828,5.037923
Keechaka Vadham,420.3128809085483,600.4469727264976,USD,32252837,1.4285714285714286
Keeping Up with the Joneses,40000000.0,29918745.0,USD,46528705,0.747968625
Kelly's Heroes,4000000.0,5200000.0,USD,933321,1.3
Kenny Begins,3131331.736968134,868145.8832197457,USD,19939214,0.2772449411764706
Kick-Ass,30000000.0,96000000.0,USD,26803954,3.2
Kick-Ass 2,28000000.0,60795985.0,USD,37183567,2.1712851785714284
Kickboxer,1500000.0,39286030.0,USD,1333085,26.190686666666668
"Kidnapping, Caucasian Style!",23500000.0,180942.0,USD,52309507,0.007699659574468085
Kill Bill Volume 1,30000000.0,180906076.0,USD,47137904,6.030202533333333
Kill Bill Volume 2,30000000.0,154118820.0,USD,47137909,5.137294
Killer Elite,70000000.0,56383756.0,USD,33203712,0.8054822285714286
Killer Joe,10000000.0,4600000.0,USD,36698337,0.46
Kindergarten Cop,15000000.0,201957688.0,USD,997939,13.463845866666666
King Arthur,90000000.0,203877963.0,USD,16808,2.2653107
King Kong,207000000.0,550517357.0,USD,1245556,2.6595041400966184
King Solomon's Mines,2258000.0,9955000.0,USD,81166,4.4087688219663415
King of New York,5000000.0,2554476.0,USD,833502,0.5108952
Kingdom of Heaven,135000000.0,164000000.0,USD,1752003,1.2148148148148148
Kingsman: The Golden Circle,104000000.0,410902662.0,USD,49966069,3.9509871346153846
Kingsman: The Secret Service,81000000.0,414351546.0,USD,39321645,5.115451185185186
Kiss the Girls,27000000.0,60527873.0,USD,54852687,2.2417730740740742
Kit Kittredge: An American Girl,10000000.0,17655201.0,USD,11046148,1.7655201
Kites,80000000.0,48400000.0,USD,1207235,0.605
Knights of the Teutonic Order,9180296.185345348,24158674.17196144,USD,1584553,2.631578947368421
Knives Out,40000000.0,196103961.0,USD,58400663,4.902599025
Konservy,3000000.0,2069986.0,USD,53829840,0.6899953333333333
Kopps,2026155.82980291,5341683.551298581,USD,2730554,2.6363636363636362
Krampus,15000000.0,61548707.0,USD,38166006,4.103247133333333
Krrish,10000000.0,18000000.0,USD,2018546,1.8
Kung Fu Hustle,20000000.0,104882445.0,USD,1607895,5.24412225
Kung Fu Yoga,65000000.0,254212245.0,USD,46719542,3.9109576153846155
Kung Pow! Enter the Fist,10000000.0,16994625.0,USD,1095555,1.6994625
Kursk,40000000.0,6821775.0,USD,864619,0.170544375
La Haine,2600000.0,15300000.0,USD,497081,5.884615384615385
La La lond,30000000.0,471981104.0,USD,-1,15.732703466666667
La Leyenda de la Nahuala,1020043.8618860611,2391436.165088432,USD,56758741,2.344444444444444
La Leyenda del Chupacabras,1600000.0,105000000.0,USD,56758727,65.625
La Niña de la Mina,1200000.0,867983.0,USD,-1,0.7233191666666666
La casa del caracol,2566295.9794696323,135335.75705731395,USD,-1,0.052735833333333336
La película de Ana,450000.0,43430.0,USD,-1,0.09651111111111112
La puerta abierta,819076.1334473909,94526.30453378956,USD,69712777,0.11540600522193212
Labor Day,18000000.0,20275812.0,USD,19156272,1.126434
Lady Bird,10000000.0,78986478.0,USD,1664040,7.8986478
Lady Frankenstein,200000.0,139683000.0,USD,3459329,698.415
Lady Macbeth,613271.1885195633,6378020.360603458,USD,1369799,10.4
Lady in the Water,70000000.0,72800000.0,USD,1644192,1.04
Lake Placid,35000000.0,56870414.0,USD,61608,1.6248689714285713
Land of Legends,7759445.808259651,10069301.123156134,USD,62530578,1.2976830268519597
Land of the Dead,15000000.0,47074133.0,USD,915499,3.138275533333333
Language of Love,64468.59458463805,652330.0792042733,USD,3257854,10.118571428571428
Lars and the Real Girl,12000000.0,11293663.0,USD,12685170,0.9411385833333333
Lassiter,20000000.0,17513452.0,USD,40667083,0.8756726
Last Man Standing,67000000.0,47267001.0,USD,5636204,0.7054776268656716
Lawless,26000000.0,53676580.0,USD,3044730,2.064483846153846
Lawnmower Man 2: Beyond Cyberspace,15000000.0,2409225.0,USD,7596042,0.160615
Lawrence of Arabia,15000000.0,45716692.0,USD,295518,3.047779466666667
Leatherheads,58000000.0,41300000.0,USD,9416837,0.7120689655172414
Leaving Afghanistan,15000000.0,47500000.0,USD,60810391,3.1666666666666665
Legend of Kolovrat,3910408.2031674306,6410897.004192826,USD,53335116,1.6394444444444445
Legenda No. 17,10692899.9144568,986550482.2497861,USD,-1,92.26220110000001
Legends of Oz: Dorothy's Return,70000000.0,18987154.0,USD,26054656,0.2712450571428571
Lemony Snicket's A Series of Unfortunate Events,140000000.0,209073645.0,USD,1228937,1.4933831785714287
Les Misérables,61000000.0,441809770.0,USD,61489,7.242783114754098
Les Visiteurs,9500000.0,98800000.0,USD,2191058,10.4
Lethal Weapon 3,35000000.0,321731527.0,USD,695266,9.192329342857143
Lethal Weapon 4,140000000.0,285444603.0,USD,695283,2.0388900214285712
Letters from Iwo Jima,19000000.0,68673228.0,USD,14725310,3.6143804210526316
Leviathan,2389693.901935652,44535.204536073514,USD,143359,0.01863636363636364
Lianna,300000.0,1500000.0,USD,1524739,5.0
Licence to Kill,40000000.0,156167015.0,USD,449547,3.904175375
Life,58000000.0,100541806.0,USD,18393,1.7334794137931036
Life After Beth,2400000.0,254881.0,USD,40038129,0.10620041666666667
Life as We Know It,38000000.0,96165091.0,USD,27374007,2.5306602894736843
Life is Beautiful,20000000.0,230098753.0,USD,164229,11.50493765
Lifeforce,25000000.0,11603545.0,USD,2012487,0.4641418
Lightning Strikes Twice,1108000.0,1144000.0,USD,56873512,1.032490974729242
Lights Out,4900000.0,148000000.0,USD,3926747,30.20408163265306
Lights in the Dusk,1475620.1881950384,1726922.5834046192,USD,5348407,1.1703028985507247
Lights of New York,23000.0,1252000.0,USD,6224501,54.43478260869565
"Like Father, Like Son",31100000.0,37170163.0,USD,31180744,1.1951820900321544
Like Someone in Love,4800000.0,562878.0,USD,13954358,0.11726625
Lilting,147185.0852446952,303418.37360480806,USD,9078882,2.061475
Limelight,900000.0,8000000.0,USD,339482,8.88888888888889
Limitless,27000000.0,161849455.0,USD,30829407,5.994424259259259
Lincoln,65000000.0,275293450.0,USD,17872,4.2352838461538465
Lionheart,6000000.0,24271196.0,USD,2572335,4.045199333333334
Liquid Sky,500000.0,1700000.0,USD,817996,3.4
Little Big Man,15000000.0,31600000.0,USD,29161945,2.1066666666666665
Little Caesar,281000.0,752000.0,USD,14812503,2.676156583629893
Little Eggs: An African Rescue,2400000.0,3500000.0,USD,72465120,1.4583333333333333
Little Fockers,100000000.0,310650585.0,USD,23092448,3.10650585
Little Forest,1400000.0,7500000.0,USD,41686293,5.357142857142857
Little Nicky,85000000.0,58292295.0,USD,1011854,0.6857917058823529
Little Shop of Horrors,25000000.0,39032786.0,USD,208949,1.56131144
Live Free or Die Hard,110000000.0,388156011.0,USD,1752246,3.528691009090909
"Live Twice, Love Once",1390076.988879384,356099.2301112061,USD,63572555,0.2561723076923077
Live and Let Die,7000000.0,161800000.0,USD,490263,23.114285714285714
Live by Night,65000000.0,15885366.0,USD,39514406,0.24439024615384616
Live-in maid,800000.0,200433.0,USD,-1,0.25054125
"Liza, the Fox-Fairy",1275620.8446650985,1533.3756272511164,USD,45556228,0.0012020622222222222
"Lock, Stock and Two Smoking Barrels",981233.9016313014,34465840.79479946,USD,210151,35.125
Locke,2000000.0,5000000.0,USD,189334,2.5
Logan,97000000.0,619021436.0,USD,204528,6.381664288659794
Logan Lucky,29000000.0,47401060.0,USD,49323008,1.6345193103448277
Lolita,2000000.0,9254631.0,USD,19614202,4.6273155
London Has Fallen,60000000.0,205754447.0,USD,43222494,3.4292407833333334
Look Who's Back,3207869.97433704,27281599.657827202,USD,41381907,8.504584000000001
Looker,12000000.0,3281232.0,USD,2314982,0.273436
Looper,30000000.0,176506819.0,USD,18278942,5.8835606333333335
Lord of War,50000000.0,72617068.0,USD,2643692,1.45234136
"Lord, Give Me Patience",4600000.0,7900000.0,USD,55088779,1.7173913043478262
Los Buscadores,1000000.0,540561.0,USD,56854331,0.540561
Los bingueros,15000000.0,197885368.0,USD,-1,13.192357866666667
Loser,20000000.0,18000000.0,USD,2118127,0.9
Lost in Space,80000000.0,136159423.0,USD,149124,1.7019927875
Lost in Translation,4000000.0,119000000.0,USD,4411687,29.75
Loud Connection,847255.1106862767,5873215.876257305,USD,60260458,6.932051282051281
Love & Friendship,3000000.0,21200000.0,USD,45393956,7.066666666666666
Love Actually,40000000.0,246942017.0,USD,370064,6.173550425
Love Happens,18000000.0,36100000.0,USD,60776258,2.0055555555555555
Love Me No More,9409751.924721984,11655260.906757912,USD,17495968,1.2386363636363635
Love and Death,3000000.0,20123742.0,USD,917363,6.707914
Love and Monsters,30000000.0,1100000.0,USD,4532774,0.03666666666666667
Love in Vegas,2500000.0,15880000.0,USD,57306268,6.352
Love in the City of Angels,100000.0,311110.0,USD,-1,3.1111
Lovey 2 Dovey,3000000.0,17850711.0,USD,-1,5.950237
Loving Annabelle,900000.0,4200000.0,USD,9673848,4.666666666666667
Lucy,40000000.0,463400000.0,USD,586869,11.585
"Lucía, Lucía",3207869.97433704,288265.6116338751,USD,2241842,0.08986200000000001
Lumière!,16039.349871685201,567738.4516680924,USD,-1,35.3966
"Lyle, Lyle, Crocodile",50000000.0,110972933.0,USD,5991967,2.21945866
Léon: The Professional,16000000.0,45284974.0,USD,40672,2.830310875
Machete,10500000.0,44093316.0,USD,20261,4.199363428571429
Machete Kills,20000000.0,15008161.0,USD,35818946,0.75040805
Mad Max 2,2869348.976598865,15091441.050819358,USD,262465,5.259534888888889
Mad Max Beyond Thunderdome,10000000.0,36230219.0,USD,598868,3.6230219
Mad World,258000.0,1800000.0,USD,1621949,6.976744186046512
Madame Satã,203736.52792209116,235352.36232504126,USD,1151990,1.1551799999999999
Made,5000000.0,5480653.0,USD,666961,1.0961306
Mafia: The Game of Survival,3000000.0,4026795.0,USD,49552160,1.342265
Maggie,4500000.0,187112.0,USD,2050447,0.04158044444444445
Magic,7000000.0,23800000.0,USD,24837836,3.4
Magic Journey to Africa,10692899.9144568,1665515.3977758768,USD,-1,0.155759
Magic Mike,7000000.0,167282206.0,USD,5920611,23.897458
Magic Mike XXL,14800000.0,117813057.0,USD,43719778,7.960341689189189
Major Grom: Plague Doctor,6951836.805630988,3443331.667789099,USD,63618497,0.4953125
Maleficent: Mistress of Evil,185000000.0,293512000.0,USD,46991579,1.5865513513513514
Mallrats,6000000.0,2122561.0,USD,236651,0.35376016666666665
Mama,15000000.0,146428180.0,USD,383334,9.761878666666666
Man on Fire,70000000.0,130834852.0,USD,10869319,1.8690693142857142
Manchester by the Sea,8500000.0,38966212.0,USD,13078819,4.584260235294118
Mandy,6000000.0,1555203.0,USD,3099727,0.2592005
Manhattan Murder Mystery,13500000.0,11300000.0,USD,1228941,0.837037037037037
Maniac Cop,1100000.0,671382.0,USD,2259649,0.6103472727272727
Marathon,776650.5181290869,968.3148313093351,USD,49132,0.0012467832167832168
Marathon Man,6500000.0,21709020.0,USD,39048630,3.339849230769231
Marnie,3000000.0,7008922.0,USD,37601869,2.3363073333333335
Marooned,8000000.0,4000000.0,USD,381876,0.5
Marriage Story,18000000.0,232737.0,USD,56172845,0.012929833333333333
Marrowbone,8554319.931565441,13146846.663815226,USD,37290496,1.5368663749999998
Mars Attacks!,70000000.0,101371017.0,USD,3565461,1.4481573857142858
Mass,300000.0,250513.0,USD,19048,0.8350433333333334
Master and Commander: The Far Side of the World,150000000.0,211622535.0,USD,370858,1.4108169
Mat Kilau: The Rise of a Warrior,1699235.3440951572,20603228.54715378,USD,-1,12.124999999999998
Matilda,25000000.0,355973630.0,USD,70706,14.2389452
Matinee,13000000.0,9532895.0,USD,30858269,0.7332996153846154
Max Payne,35000000.0,85416905.0,USD,20467208,2.440483
Maze Runner: The Death Cure,62000000.0,288175335.0,USD,46788290,4.647989274193549
Maze Runner: The Scorch Trials,44190089.82903506,226235914.22776005,USD,43716131,5.119607475409836
Me Before You,20000000.0,207945075.0,USD,46847271,10.39725375
Meander,2780153.977758768,746750.4277159965,USD,3335767,0.2686003846153846
Mediterraneo: The Law of the Sea,5239520.958083832,534644.9957228401,USD,68901949,0.10204081632653063
Meet Joe Black,90000000.0,142000000.0,USD,716738,1.5777777777777777
Meet the Parents,55000000.0,330400000.0,USD,695023,6.007272727272727
Melancholia,7400000.0,15946321.0,USD,20875,2.154908243243243
Memento,9000000.0,39665951.0,USD,12194684,4.407327888888889
Memoirs of a Geisha,85000000.0,162242962.0,USD,901398,1.9087407294117646
Memories of Murder,2800000.0,1166717.0,USD,2746792,0.41668464285714285
Memphis Belle,23000000.0,27441977.0,USD,74948,1.1931294347826087
Men in Black,90000000.0,589390539.0,USD,1851355,6.548783766666666
Men in Black 3,225000000.0,624026776.0,USD,13049327,2.773452337777778
Men in Black II,140000000.0,445135288.0,USD,673599,3.1795377714285715
Men in Black: International,110000000.0,253890701.0,USD,43788307,2.3080972818181817
Men with Guns,2500000.0,910773.0,USD,9105282,0.3643092
Mendam Berahi,388700.0849617672,46728.97196261682,USD,70441489,0.12021857923497269
Merrill's Marauders,1000000.0,1600000.0,USD,436593,1.6
Meteor,16000000.0,8400000.0,USD,20812,0.525
Metro,6519849.31903796,10924369.74789916,USD,292778,1.6755555555555557
Mi Gran Noche,4277159.965782721,12674294.268605646,USD,-1,2.96325
Michael Clayton,21500000.0,92991835.0,USD,5968326,4.325201627906977
Michael Collins,25000000.0,27572844.0,USD,23788766,1.10291376
Michiel de Ruyter,8554319.931565441,6094952.951240377,USD,140794,0.7125
Mickey,6000000.0,300000.0,USD,924724,0.05
Midnight in Paris,17000000.0,151100000.0,USD,27070440,8.888235294117647
Millennium Actress,1200000.0,262891.0,USD,829780,0.21907583333333333
Mindhunters,27000000.0,21148829.0,USD,1083768,0.7832899629629629
Minions,74000000.0,1159398397.0,USD,2328207,15.667545905405406
Minions: The Rise of Gru,85000000.0,760095375.0,USD,60827971,8.942298529411765
Minority Report,102000000.0,358372926.0,USD,1299929,3.5134600588235294
Mirror Wars,10000000.0,1685787.0,USD,54270391,0.1685787
MirrorMask,4000000.0,973613.0,USD,550486,0.24340325
Mirrors,35000000.0,77488607.0,USD,44189162,2.2139602
Misery,20000000.0,61300000.0,USD,2671118,3.065
Mishima: A Life in Four Chapters,5000000.0,569996.0,USD,1068884,0.1139992
Miss Peregrine's Home for Peculiar Children,110000000.0,296485719.0,USD,34269647,2.6953247181818183
Missing Link,102300000.0,26565710.0,USD,3785500,0.2596843597262952
Mission: Impossible,80000000.0,457696391.0,USD,8542689,5.7212048875
Mission: Impossible 2,125000000.0,546388108.0,USD,451866,4.371104864
Mission: Impossible III,150000000.0,398479497.0,USD,2021700,2.65652998
Mission: Impossible – Fallout,178000000.0,791657398.0,USD,47080521,4.447513471910113
Mission: Impossible – Ghost Protocol,145000000.0,694713380.0,USD,17298593,4.79112675862069
Mission: Impossible – Rogue Nation,150000000.0,682716636.0,USD,39278339,4.55144424
Mister Roberts,2300000.0,21200000.0,USD,17927372,9.217391304347826
